date,cpi,gdp,snp,unemp,inflation_by_month,inflation_by_year,stocks,recession,prez_gop,gov_gop,sen_gop,rep_gop,prez_dem,gov_dem,sen_dem,rep_dem,inflation
1962-07-01,30.22,7.28617,NA,-5.4,-0.033101621979469975,-1.0026737967914423,NA,FALSE,0,16,42,176,1,34,65,273,-1.0026737967914423
1962-08-01,30.28,7.28617,NA,-5.7,-0.19854401058903015,-1.135604542418167,NA,FALSE,0,16,42,176,1,34,65,273,-1.135604542418167
1962-09-01,30.42,7.28617,NA,-5.6,-0.4623513870541718,-1.4676450967311627,NA,FALSE,0,16,42,176,1,34,65,273,-1.4676450967311627
1962-10-01,30.38,5.41609,NA,-5.4,0.13149243918475495,-1.3342228152101399,NA,FALSE,0,16,42,176,1,34,65,273,-1.3342228152101399
1962-11-01,30.38,5.41609,NA,-5.7,-0,-1.3342228152101399,NA,FALSE,0,16,42,176,1,34,65,273,-1.3342228152101399
1962-12-01,30.38,5.41609,NA,-5.5,-0,-1.2329223592135952,NA,FALSE,0,16,42,176,1,34,65,273,-1.2329223592135952
1963-01-01,30.44,4.6203,NA,-5.7,-0.19749835418039208,-1.331557922769644,NA,FALSE,0,17,34,182,1,33,68,262,-1.331557922769644
1963-02-01,30.48,4.6203,NA,-5.9,-0.13140604467805073,-1.2288276320159497,NA,FALSE,0,17,34,182,1,33,68,262,-1.2288276320159497
1963-03-01,30.51,4.6203,NA,-5.7,-0.09842519685039353,-1.1269472986410234,NA,FALSE,0,16,34,182,1,34,68,262,-1.1269472986410234
1963-04-01,30.48,4.84567,NA,-5.7,0.0983284169124965,-0.893743793445867,NA,FALSE,0,16,34,182,1,34,68,262,-0.893743793445867
1963-05-01,30.51,4.84567,NA,-5.9,-0.09842519685039353,-0.8928571428571619,NA,FALSE,0,16,34,182,1,34,68,262,-0.8928571428571619
1963-06-01,30.61,4.84567,NA,-5.6,-0.32776138970829205,-1.3240648791790655,NA,FALSE,0,16,34,182,1,34,68,262,-1.3240648791790655
1963-07-01,30.69,5.80709,NA,-5.6,-0.2613524991832872,-1.5552614162806178,NA,FALSE,0,16,34,182,1,34,68,262,-1.5552614162806178
1963-08-01,30.75,5.80709,NA,-5.4,-0.19550342130987275,-1.5521796565389767,NA,FALSE,0,16,34,182,1,34,68,262,-1.5521796565389767
1963-09-01,30.72,5.80709,NA,-5.5,0.09756097560975618,-0.9861932938855844,NA,FALSE,0,16,34,182,1,34,68,262,-0.9861932938855844
1963-10-01,30.75,6.8015,NA,-5.5,-0.09765625,-1.2179065174456882,NA,FALSE,0,16,34,182,1,34,68,262,-1.2179065174456882
1963-11-01,30.78,6.8015,NA,-5.7,-0.09756097560975618,-1.3166556945358954,NA,FALSE,0,16,34,182,1,34,68,262,-1.3166556945358954
1963-12-01,30.88,6.8015,NA,-5.5,-0.32488628979856493,-1.6458196181698526,NA,FALSE,0,16,34,182,1,34,68,262,-1.6458196181698526
1964-01-01,30.94,7.7726,NA,-5.6,-0.19430051813471572,-1.6425755584756896,NA,FALSE,0,16,34,182,1,34,71,262,-1.6425755584756896
1964-02-01,30.91,7.7726,NA,-5.4,0.09696186166774368,-1.4107611548556331,NA,FALSE,0,16,34,182,1,34,71,262,-1.4107611548556331
1964-03-01,30.94,7.7726,NA,-5.4,-0.09705596894209467,-1.4093739757456536,NA,FALSE,0,16,34,182,1,34,71,262,-1.4093739757456536
1964-04-01,30.95,7.75562,NA,-5.3,-0.03232062055591456,-1.5419947506561726,NA,FALSE,0,16,34,182,1,34,71,262,-1.5419947506561726
1964-05-01,30.98,7.75562,NA,-5.1,-0.09693053311794486,-1.5404785316289749,NA,FALSE,0,16,34,182,1,34,71,262,-1.5404785316289749
1964-06-01,31.01,7.75562,NA,-5.2,-0.09683666881858954,-1.3067624959163693,NA,FALSE,0,16,34,182,1,34,71,262,-1.3067624959163693
1964-07-01,31.02,7.41085,NA,-4.9,-0.032247662044504466,-1.0752688172043001,NA,FALSE,0,16,34,182,1,34,71,262,-1.0752688172043001
1964-08-01,31.05,7.41085,NA,-5,-0.09671179883945502,-0.9756097560975618,NA,FALSE,0,16,34,182,1,34,71,262,-0.9756097560975618
1964-09-01,31.08,7.41085,NA,-5.1,-0.09661835748790981,-1.171875,NA,FALSE,0,16,34,182,1,34,71,262,-1.171875
1964-10-01,31.12,6.65852,NA,-5.1,-0.12870012870014325,-1.2032520325203189,NA,FALSE,0,16,34,182,1,34,71,262,-1.2032520325203189
1964-11-01,31.21,6.65852,NA,-4.8,-0.2892030848329119,-1.3970110461338558,NA,FALSE,0,16,34,182,1,34,71,262,-1.3970110461338558
1964-12-01,31.25,6.65852,NA,-5,-0.1281640499839698,-1.1981865284974136,NA,FALSE,0,16,34,182,1,34,71,262,-1.1981865284974136
1965-01-01,31.28,7.16734,NA,-4.9,-0.09600000000000719,-1.098901098901095,NA,FALSE,0,17,32,141,1,33,69,301,-1.098901098901095
1965-02-01,31.28,7.16734,NA,-5.1,-0,-1.1970236169524417,NA,FALSE,0,17,32,141,1,33,69,301,-1.1970236169524417
1965-03-01,31.31,7.16734,NA,-4.7,-0.09590792838873874,-1.1958629605688387,NA,FALSE,0,17,32,141,1,33,69,301,-1.1958629605688387
1965-04-01,31.38,7.57932,NA,-4.8,-0.2235707441711865,-1.3893376413570246,NA,FALSE,0,17,32,141,1,33,69,301,-1.3893376413570246
1965-05-01,31.48,7.57932,NA,-4.6,-0.31867431485022024,-1.6139444803098701,NA,FALSE,0,17,32,141,1,33,69,301,-1.6139444803098701
1965-06-01,31.61,7.57932,NA,-4.6,-0.41296060991105055,-1.9348597226700903,NA,FALSE,0,17,32,141,1,33,69,301,-1.9348597226700903
1965-07-01,31.58,8.28522,NA,-4.4,0.0949066751028238,-1.8052869116698789,NA,FALSE,0,17,32,141,1,33,69,301,-1.8052869116698789
1965-08-01,31.55,8.28522,NA,-4.4,0.09499683343887622,-1.6103059581320522,NA,FALSE,0,17,32,141,1,33,69,301,-1.6103059581320522
1965-09-01,31.62,8.28522,NA,-4.3,-0.22187004754359307,-1.737451737451745,NA,FALSE,0,17,32,141,1,33,69,301,-1.737451737451745
1965-10-01,31.65,10.69588,NA,-4.2,-0.0948766603415585,-1.7030848329048665,NA,FALSE,0,17,32,141,1,33,69,301,-1.7030848329048665
1965-11-01,31.75,10.69588,NA,-4.1,-0.3159557661927437,-1.7302146747837144,NA,FALSE,0,17,32,141,1,33,69,301,-1.7302146747837144
1965-12-01,31.85,10.69588,NA,-4,-0.31496062992126816,-1.9200000000000106,NA,FALSE,0,17,32,141,1,33,69,301,-1.9200000000000106
1966-01-01,31.88,10.85929,NA,-4,-0.09419152276295417,-1.9181585677749302,NA,FALSE,0,18,33,141,1,33,70,301,-1.9181585677749302
1966-02-01,32.08,10.85929,NA,-3.8,-0.6273525721455453,-2.5575447570332477,NA,FALSE,0,18,33,141,1,33,70,301,-2.5575447570332477
1966-03-01,32.18,10.85929,NA,-3.8,-0.31172069825435855,-2.7786649632705274,NA,FALSE,0,18,33,141,1,33,70,301,-2.7786649632705274
1966-04-01,32.28,10.213,NA,-3.8,-0.3107520198881275,-2.8680688336520044,NA,FALSE,0,18,33,141,1,33,70,301,-2.8680688336520044
1966-05-01,32.35,10.213,NA,-3.9,-0.21685254027261625,-2.763659466327839,NA,FALSE,0,18,33,141,1,33,70,301,-2.763659466327839
1966-06-01,32.38,10.213,NA,-3.8,-0.09273570324574987,-2.4359379943056148,NA,FALSE,0,18,33,141,1,33,70,301,-2.4359379943056148
1966-07-01,32.45,9.41082,NA,-3.8,-0.21618282890674134,-2.754908169727699,NA,FALSE,0,18,33,141,1,33,70,301,-2.754908169727699
1966-08-01,32.65,9.41082,NA,-3.8,-0.6163328197226425,-3.4865293185419866,NA,FALSE,0,18,33,141,1,33,70,301,-3.4865293185419866
1966-09-01,32.75,9.41082,NA,-3.7,-0.3062787136294043,-3.5736875395319334,NA,FALSE,0,18,33,141,1,33,70,301,-3.5736875395319334
1966-10-01,32.85,7.99379,NA,-3.7,-0.3053435114503955,-3.791469194312813,NA,FALSE,0,18,33,141,1,33,70,301,-3.791469194312813
1966-11-01,32.88,7.99379,NA,-3.6,-0.09132420091324533,-3.5590551181102548,NA,FALSE,0,18,33,141,1,33,70,301,-3.5590551181102548
1966-12-01,32.92,7.99379,NA,-3.8,-0.12165450121655041,-3.3594976452119285,NA,FALSE,0,18,33,141,1,33,70,301,-3.3594976452119285
1967-01-01,32.9,6.10811,NA,-3.9,0.060753341433783525,-3.19949811794229,NA,FALSE,0,25,36,188,1,27,64,251,-3.19949811794229
1967-02-01,33,6.10811,NA,-3.8,-0.3039513677811634,-2.8678304239401653,NA,FALSE,0,25,36,188,1,27,64,251,-2.8678304239401653
1967-03-01,33,6.10811,NA,-3.8,-0,-2.5481665630826544,NA,FALSE,0,25,36,188,1,27,64,251,-2.5481665630826544
1967-04-01,33.1,5.43855,NA,-3.8,-0.3030303030303161,-2.5402726146220633,NA,FALSE,0,25,36,188,1,27,64,251,-2.5402726146220633
1967-05-01,33.1,5.43855,NA,-3.8,-0,-2.3183925811437467,NA,FALSE,0,25,36,188,1,27,64,251,-2.3183925811437467
1967-06-01,33.3,5.43855,NA,-3.9,-0.6042296072507503,-2.8412600370598895,NA,FALSE,0,25,36,188,1,27,64,251,-2.8412600370598895
1967-07-01,33.4,5.57992,NA,-3.8,-0.30030030030030463,-2.9275808936825687,NA,FALSE,0,25,36,188,1,27,64,251,-2.9275808936825687
1967-08-01,33.5,5.57992,NA,-3.8,-0.29940119760478723,-2.6033690658499253,NA,FALSE,0,25,36,188,1,27,64,251,-2.6033690658499253
1967-09-01,33.6,5.57992,NA,-3.8,-0.29850746268658135,-2.595419847328251,NA,FALSE,0,25,36,188,1,27,64,251,-2.595419847328251
1967-10-01,33.7,5.78512,NA,-4,-0.29761904761904656,-2.5875190258751957,NA,FALSE,0,25,36,188,1,27,64,251,-2.5875190258751957
1967-11-01,33.9,5.78512,NA,-3.9,-0.5934718100890191,-3.10218978102188,NA,FALSE,0,25,36,188,1,27,64,251,-3.10218978102188
1967-12-01,34,5.78512,NA,-3.8,-0.2949852507374784,-3.280680437424044,NA,FALSE,0,25,36,188,1,27,64,251,-3.280680437424044
1968-01-01,34.1,7.69504,NA,-3.7,-0.2941176470588225,-3.647416413373872,NA,FALSE,0,26,39,188,1,26,65,251,-3.647416413373872
1968-02-01,34.2,7.69504,NA,-3.8,-0.2932551319648091,-3.6363636363636376,NA,FALSE,0,26,39,188,1,26,65,251,-3.6363636363636376
1968-03-01,34.3,7.69504,NA,-3.7,-0.29239766081869956,-3.9393939393939315,NA,FALSE,0,26,39,188,1,26,65,251,-3.9393939393939315
1968-04-01,34.4,10.01057,NA,-3.5,-0.291545189504383,-3.92749244712991,NA,FALSE,0,26,39,188,1,26,65,251,-3.92749244712991
1968-05-01,34.5,10.01057,NA,-3.5,-0.29069767441860517,-4.229607250755274,NA,FALSE,0,26,39,188,1,26,65,251,-4.229607250755274
1968-06-01,34.7,10.01057,NA,-3.7,-0.5797101449275477,-4.2042042042042205,NA,FALSE,0,26,39,188,1,26,65,251,-4.2042042042042205
1968-07-01,34.9,9.88922,NA,-3.7,-0.5763688760806795,-4.491017964071853,NA,FALSE,0,26,39,188,1,26,65,251,-4.491017964071853
1968-08-01,35,9.88922,NA,-3.5,-0.2865329512893977,-4.477611940298498,NA,FALSE,0,26,39,188,1,26,65,251,-4.477611940298498
1968-09-01,35.1,9.88922,NA,-3.4,-0.28571428571428914,-4.464285714285721,NA,FALSE,0,26,39,188,1,26,65,251,-4.464285714285721
1968-10-01,35.3,9.83922,NA,-3.4,-0.5698005698005604,-4.7477744807121525,NA,FALSE,0,26,39,188,1,26,65,251,-4.7477744807121525
1968-11-01,35.4,9.83922,NA,-3.4,-0.28328611898016387,-4.424778761061954,NA,FALSE,0,26,39,188,1,26,65,251,-4.424778761061954
1968-12-01,35.6,9.83922,NA,-3.4,-0.5649717514124353,-4.705882352941182,NA,FALSE,0,26,39,188,1,26,65,251,-4.705882352941182
1969-01-01,35.7,9.25255,103.010002,-3.4,-0.2808988764045006,-4.692082111436946,NA,FALSE,1,31,43,199,0,22,57,250,-4.692082111436946
1969-02-01,35.8,9.25255,98.129997,-3.4,-0.28011204481790397,-4.678362573099393,-4.737408897438911,FALSE,1,31,43,199,0,22,57,250,-4.678362573099393
1969-03-01,36.1,9.25255,101.510002,-3.4,-0.8379888268156499,-5.247813411078739,3.444415676482704,FALSE,1,31,43,199,0,22,57,250,-5.247813411078739
1969-04-01,36.3,8.02093,103.690002,-3.4,-0.5540166204986097,-5.523255813953476,2.147571625503475,FALSE,1,31,43,199,0,22,57,250,-5.523255813953476
1969-05-01,36.4,8.02093,103.459999,-3.4,-0.27548209366392573,-5.507246376811592,-0.22181791451794108,FALSE,1,31,43,199,0,22,57,250,-5.507246376811592
1969-06-01,36.6,8.02093,97.709999,-3.5,-0.5494505494505475,-5.475504322766556,-5.557703513992884,FALSE,1,31,43,199,0,22,57,250,-5.475504322766556
1969-07-01,36.8,8.36921,91.830002,-3.5,-0.5464480874316724,-5.4441260744985565,-6.017804789865977,FALSE,1,31,43,199,0,22,57,250,-5.4441260744985565
1969-08-01,36.9,8.36921,95.510002,-3.5,-0.27173913043478937,-5.428571428571427,4.007404900198086,FALSE,1,31,43,199,0,22,57,250,-5.428571428571427
1969-09-01,37.1,8.36921,93.120003,-3.7,-0.5420054200542035,-5.698005698005693,-2.502354674853846,FALSE,1,31,43,199,0,22,57,250,-5.698005698005693
1969-10-01,37.3,7.2776,97.120003,-3.7,-0.5390835579514697,-5.665722379603411,4.295532507661104,FALSE,1,31,43,199,0,22,57,250,-5.665722379603411
1969-11-01,37.5,7.2776,93.809998,-3.5,-0.536193029490617,-5.932203389830515,-3.4081599029604726,FALSE,1,31,43,199,0,22,57,250,-5.932203389830515
1969-12-01,37.7,7.2776,92.059998,-3.5,-0.5333333333333412,-5.89887640449438,-1.8654728038689394,TRUE,1,31,43,199,0,22,57,250,-5.89887640449438
1970-01-01,37.9,5.83685,85.019997,-3.9,-0.5305039787798282,-6.162464985994376,-7.6471878698063716,TRUE,1,32,43,199,0,20,58,250,-6.162464985994376
1970-02-01,38.1,5.83685,89.5,-4.2,-0.5277044854881341,-6.424581005586605,5.269352103129332,TRUE,1,32,43,199,0,20,58,250,-6.424581005586605
1970-03-01,38.3,5.83685,89.629997,-4.4,-0.5249343832020914,-6.094182825484751,0.14524804469273622,TRUE,1,32,43,199,0,20,58,250,-6.094182825484751
1970-04-01,38.5,5.80384,81.519997,-4.6,-0.5221932114882533,-6.060606060606077,-9.04831002058385,TRUE,1,32,43,199,0,20,58,250,-6.060606060606077
1970-05-01,38.6,5.80384,76.550003,-4.8,-0.25974025974027093,-6.043956043956045,-6.096656259690492,TRUE,1,32,43,199,0,20,58,250,-6.043956043956045
1970-06-01,38.8,5.80384,72.720001,-4.9,-0.5181347150258864,-6.010928961748618,-5.003268255913729,TRUE,1,32,43,199,0,20,58,250,-6.010928961748618
1970-07-01,38.9,5.47481,78.050003,-5,-0.2577319587628857,-5.7065217391304435,7.3294855977793505,TRUE,1,32,43,199,0,20,58,250,-5.7065217391304435
1970-08-01,39,5.47481,81.519997,-5.1,-0.25706940874037354,-5.691056910569103,4.445860175047023,TRUE,1,32,43,199,0,20,58,250,-5.691056910569103
1970-09-01,39.2,5.47481,84.300003,-5.4,-0.512820512820511,-5.660377358490565,3.410213570052023,TRUE,1,32,43,199,0,20,58,250,-5.660377358490565
1970-10-01,39.4,4.88133,83.25,-5.5,-0.5102040816326481,-5.630026809651478,-1.2455551158165434,TRUE,1,32,43,199,0,20,58,250,-5.630026809651478
1970-11-01,39.6,4.88133,87.199997,-5.9,-0.5076142131979822,-5.600000000000005,4.74474114114114,TRUE,1,32,43,199,0,20,58,250,-5.600000000000005
1970-12-01,39.8,4.88133,92.150002,-6.1,-0.5050505050504972,-5.570291777188308,5.676611433828382,FALSE,1,32,43,199,0,20,58,250,-5.570291777188308
1971-01-01,39.9,8.0019,95.879997,-5.9,-0.2512562814070307,-5.277044854881274,4.047742722783676,FALSE,1,21,44,185,0,30,55,259,-5.277044854881274
1971-02-01,39.9,8.0019,96.75,-5.9,-0,-4.724409448818889,0.9073873875903304,FALSE,1,21,44,185,0,30,55,259,-4.724409448818889
1971-03-01,40,8.0019,100.309998,-6,-0.25062656641603454,-4.438642297650142,3.679584496124022,FALSE,1,21,44,185,0,30,55,259,-4.438642297650142
1971-04-01,40.1,8.34501,103.949997,-5.9,-0.24999999999999467,-4.155844155844157,3.628749947737009,FALSE,1,21,44,185,0,30,55,259,-4.155844155844157
1971-05-01,40.3,8.34501,99.629997,-5.9,-0.4987531172069737,-4.404145077720201,-4.15584427578194,FALSE,1,21,44,185,0,30,55,259,-4.404145077720201
1971-06-01,40.5,8.34501,98.699997,-5.9,-0.496277915632759,-4.381443298969079,-0.9334538070898568,FALSE,1,21,44,185,0,30,55,259,-4.381443298969079
1971-07-01,40.6,8.43362,95.580002,-6,-0.24691358024691024,-4.370179948586128,-3.1610892551496295,FALSE,1,21,44,185,0,30,55,259,-4.370179948586128
1971-08-01,40.7,8.43362,99.029999,-6.1,-0.24630541871921707,-4.358974358974366,3.609538530873868,FALSE,1,21,44,185,0,30,55,259,-4.358974358974366
1971-09-01,40.8,8.43362,98.339996,-6,-0.24570024570023108,-4.081632653061207,-0.6967615944336258,FALSE,1,21,44,185,0,30,55,259,-4.081632653061207
1971-10-01,40.9,9.3541,94.230003,-5.8,-0.2450980392156854,-3.8071065989847774,-4.1793707211458475,FALSE,1,21,44,185,0,30,55,259,-3.8071065989847774
1971-11-01,41,9.3541,93.989998,-6,-0.24449877750611915,-3.535353535353525,-0.254701254758527,FALSE,1,21,44,185,0,30,55,259,-3.535353535353525
1971-12-01,41.1,9.3541,102.089996,-6,-0.24390243902439046,-3.266331658291466,8.617936134012893,FALSE,1,21,44,185,0,30,55,259,-3.266331658291466
1972-01-01,41.2,8.43734,103.940002,-5.8,-0.24330900243310083,-3.2581453634085378,1.8121325031690727,FALSE,1,20,44,185,0,31,57,259,-3.2581453634085378
1972-02-01,41.4,8.43734,106.57,-5.7,-0.4854368932038833,-3.759398496240607,2.5303039728630905,FALSE,1,20,44,185,0,31,57,259,-3.759398496240607
1972-03-01,41.4,8.43734,107.199997,-5.8,-0,-3.499999999999992,0.591157924368968,FALSE,1,20,44,185,0,31,57,259,-3.499999999999992
1972-04-01,41.5,9.54804,107.669998,-5.7,-0.24154589371980784,-3.4912718204488824,0.43843378092633944,FALSE,1,20,44,185,0,31,57,259,-3.4912718204488824
1972-05-01,41.6,9.54804,109.529999,-5.7,-0.24096385542169418,-3.2258064516129226,1.7275016574255009,FALSE,1,20,44,185,0,31,57,259,-3.2258064516129226
1972-06-01,41.7,9.54804,107.139999,-5.7,-0.24038461538462563,-2.9629629629629672,-2.182050599671781,FALSE,1,20,44,185,0,31,57,259,-2.9629629629629672
1972-07-01,41.8,9.6162,107.389999,-5.6,-0.23980815347719453,-2.9556650246305383,0.23333955789937022,FALSE,1,20,44,185,0,31,57,259,-2.9556650246305383
1972-08-01,41.9,9.6162,111.089996,-5.6,-0.23923444976077235,-2.9484029484029284,3.4453832148745978,FALSE,1,20,44,185,0,31,57,259,-2.9484029484029284
1972-09-01,42.1,9.6162,110.550003,-5.5,-0.4773269689737569,-3.1862745098039325,-0.4860860738531314,FALSE,1,20,44,185,0,31,57,259,-3.1862745098039325
1972-10-01,42.2,11.59517,111.580002,-5.6,-0.23752969121140222,-3.1784841075794823,0.9317041809578042,FALSE,1,20,44,185,0,31,57,259,-3.1784841075794823
1972-11-01,42.4,11.59517,116.669998,-5.3,-0.4739336492890933,-3.4146341463414664,4.561745750820134,FALSE,1,20,44,185,0,31,57,259,-3.4146341463414664
1972-12-01,42.5,11.59517,118.050003,-5.2,-0.2358490566037874,-3.406326034063256,1.1828276537726445,FALSE,1,20,44,185,0,31,57,259,-3.406326034063256
1973-01-01,42.7,11.90631,116.029999,-4.9,-0.47058823529413374,-3.6407766990291357,-1.7111426926435525,FALSE,1,19,42,195,0,32,56,249,-3.6407766990291357
1973-02-01,43,11.90631,111.68,-5,-0.7025761124121788,-3.864734299516903,-3.7490295936312146,FALSE,1,19,42,195,0,32,56,249,-3.864734299516903
1973-03-01,43.4,11.90631,111.519997,-4.9,-0.9302325581395321,-4.8309178743961345,-0.14326916189112415,FALSE,1,19,42,195,0,32,56,249,-4.8309178743961345
1973-04-01,43.7,11.61326,106.970001,-5,-0.691244239631339,-5.301204819277117,-4.07998217575275,FALSE,1,19,42,195,0,32,56,249,-5.301204819277117
1973-05-01,43.9,11.61326,104.949997,-4.9,-0.4576659038901587,-5.528846153846145,-1.8883836413164046,FALSE,1,19,42,195,0,32,56,249,-5.528846153846145
1973-06-01,44.2,11.61326,104.260002,-4.9,-0.6833712984054774,-5.995203836930463,-0.6574511860157561,FALSE,1,19,42,195,0,32,56,249,-5.995203836930463
1973-07-01,44.2,11.05271,108.220001,-4.8,-0,-5.741626794258381,3.7981957836524805,FALSE,1,19,42,195,0,32,56,249,-5.741626794258381
1973-08-01,45,11.05271,104.25,-4.8,-1.8099547511312153,-7.398568019093088,-3.668454041134228,FALSE,1,20,42,195,0,32,56,249,-7.398568019093088
1973-09-01,45.2,11.05271,108.43,-4.8,-0.4444444444444473,-7.3634204275534465,4.009592326139089,FALSE,1,20,42,195,0,32,56,249,-7.3634204275534465
1973-10-01,45.6,11.04354,108.290001,-4.6,-0.8849557522123908,-8.056872037914697,-0.12911463617080177,FALSE,1,20,42,195,0,32,56,249,-8.056872037914697
1973-11-01,45.9,11.04354,95.959999,-4.8,-0.6578947368421018,-8.25471698113207,-11.386094640446077,TRUE,1,20,42,195,0,32,56,249,-8.25471698113207
1973-12-01,46.3,11.04354,97.550003,-4.9,-0.8714596949890963,-8.94117647058823,1.6569445775004743,TRUE,1,20,42,195,0,32,56,249,-8.94117647058823
1974-01-01,46.8,8.25668,96.57,-5.1,-1.0799136069114423,-9.601873536299754,-1.004616063415198,TRUE,1,18,45,195,0,34,59,249,-9.601873536299754
1974-02-01,47.3,8.25668,96.220001,-5.2,-1.0683760683760646,-9.999999999999986,-0.36243036139587126,TRUE,1,18,45,195,0,34,59,249,-9.999999999999986
1974-03-01,47.8,8.25668,93.980003,-5.1,-1.0570824524312794,-10.138248847926267,-2.3279962343795813,TRUE,1,18,45,195,0,34,59,249,-10.138248847926267
1974-04-01,48.1,8.22517,90.309998,-5.1,-0.6276150627615218,-10.068649885583515,-3.905091384174575,TRUE,1,18,45,195,0,34,59,249,-10.068649885583515
1974-05-01,48.6,8.22517,87.279999,-5.1,-1.039501039501034,-10.70615034168565,-3.3551091430651936,TRUE,1,18,45,195,0,34,59,249,-10.70615034168565
1974-06-01,49,8.22517,86,-5.4,-0.8230452674897082,-10.859728506787313,-1.46654332569367,TRUE,1,18,45,195,0,34,59,249,-10.859728506787313
1974-07-01,49.3,8.81125,79.309998,-5.5,-0.6122448979591688,-11.538461538461519,-7.779072093023265,TRUE,1,18,45,195,0,34,59,249,-11.538461538461519
1974-08-01,49.9,8.81125,72.150002,-5.5,-1.2170385395537497,-10.888888888888882,-9.027860522704835,TRUE,1,18,45,195,0,34,59,249,-10.888888888888882
1974-09-01,50.6,8.81125,63.540001,-5.9,-1.4028056112224574,-11.946902654867241,-11.933472988677119,TRUE,1,18,45,195,0,34,59,249,-11.946902654867241
1974-10-01,51,8.37672,73.900002,-6,-0.7905138339920903,-11.842105263157897,16.30469127628753,TRUE,1,18,45,195,0,34,59,249,-11.842105263157897
1974-11-01,51.5,8.37672,69.970001,-6.6,-0.9803921568627416,-12.200435729847502,-5.317998502895849,TRUE,1,18,45,195,0,34,59,249,-12.200435729847502
1974-12-01,51.9,8.37672,68.559998,-7.2,-0.7766990291262044,-12.095032397408211,-2.015153608472875,TRUE,1,18,45,195,0,34,59,249,-12.095032397408211
1975-01-01,52.3,8.35619,76.980003,-8.1,-0.7707129094412402,-11.752136752136755,12.281221186733404,TRUE,1,13,38,148,0,37,61,295,-11.752136752136755
1975-02-01,52.6,8.35619,81.589996,-8.1,-0.5736137667304186,-11.205073995771686,5.988559132688009,TRUE,1,13,38,148,0,37,61,295,-11.205073995771686
1975-03-01,52.8,8.35619,83.360001,-8.6,-0.3802281368821214,-10.460251046025103,2.169389737437899,TRUE,1,13,38,148,0,37,61,295,-10.460251046025103
1975-04-01,53,7.96506,87.300003,-8.8,-0.37878787878788955,-10.187110187110182,4.726489866524841,FALSE,1,13,38,148,0,37,61,295,-10.187110187110182
1975-05-01,53.1,7.96506,91.150002,-9,-0.18867924528302993,-9.259259259259256,4.410078886251578,FALSE,1,13,38,148,0,37,61,295,-9.259259259259256
1975-06-01,53.5,7.96506,95.190002,-8.8,-0.7532956685499137,-9.183673469387754,4.432254428255522,FALSE,1,13,38,148,0,37,61,295,-9.183673469387754
1975-07-01,54,9.62006,88.75,-8.6,-0.9345794392523255,-9.533468559837743,-6.765418494265818,FALSE,1,13,38,148,0,37,61,295,-9.533468559837743
1975-08-01,54.2,9.62006,86.879997,-8.4,-0.37037037037037646,-8.617234468937895,-2.1070456338028176,FALSE,1,13,38,148,0,37,61,295,-8.617234468937895
1975-09-01,54.6,9.62006,83.870003,-8.4,-0.7380073800737907,-7.905138339920947,-3.4645420165012264,FALSE,1,13,38,148,0,37,61,295,-7.905138339920947
1975-10-01,54.9,10.1622,89.040001,-8.4,-0.5494505494505475,-7.647058823529407,6.16429929065343,FALSE,1,13,38,148,0,37,61,295,-7.647058823529407
1975-11-01,55.3,10.1622,91.239998,-8.3,-0.7285974499089187,-7.37864077669903,2.470796243589435,FALSE,1,13,38,148,0,37,61,295,-7.37864077669903
1975-12-01,55.6,10.1622,90.190002,-8.2,-0.5424954792043524,-7.129094412331405,-1.1508066889698854,FALSE,1,13,38,148,0,37,61,295,-7.129094412331405
1976-01-01,55.8,12.65127,100.860001,-7.9,-0.3597122302158251,-6.692160611854692,11.830578515787128,FALSE,1,13,39,148,0,37,65,295,-6.692160611854692
1976-02-01,55.9,12.65127,99.709999,-7.7,-0.17921146953405742,-6.273764258555126,-1.1401963004144755,FALSE,1,13,39,148,0,37,65,295,-6.273764258555126
1976-03-01,56,12.65127,102.769997,-7.6,-0.17889087656530744,-6.060606060606055,3.068897834408779,FALSE,1,13,39,148,0,37,65,295,-6.060606060606055
1976-04-01,56.1,12.10456,101.639999,-7.7,-0.17857142857142794,-5.849056603773595,-1.0995407540977165,FALSE,1,13,39,148,0,37,65,295,-5.849056603773595
1976-05-01,56.4,12.10456,100.18,-7.4,-0.5347593582887722,-6.214689265536721,-1.4364413758012673,FALSE,1,13,39,148,0,37,65,295,-6.214689265536721
1976-06-01,56.7,12.10456,104.279999,-7.6,-0.5319148936170359,-5.981308411214958,4.0926322619285305,FALSE,1,13,39,148,0,37,65,295,-5.981308411214958
1976-07-01,57,10.31042,103.440002,-7.8,-0.5291005291005346,-5.555555555555558,-0.8055207211883464,FALSE,1,13,39,148,0,37,65,295,-5.555555555555558
1976-08-01,57.3,10.31042,102.910004,-7.8,-0.5263157894736858,-5.719557195571956,-0.5123723798845292,FALSE,1,13,39,148,0,37,65,295,-5.719557195571956
1976-09-01,57.6,10.31042,105.239998,-7.6,-0.523560209424101,-5.494505494505497,2.2641083562682685,FALSE,1,13,39,148,0,37,65,295,-5.494505494505497
1976-10-01,57.9,9.76839,102.900002,-7.7,-0.5208333333333259,-5.464480874316946,-2.2234854090362077,FALSE,1,13,39,148,0,37,65,295,-5.464480874316946
1976-11-01,58.1,9.76839,102.099998,-7.8,-0.3454231433505983,-5.063291139240511,-0.7774577108365821,FALSE,1,13,39,148,0,37,65,295,-5.063291139240511
